doc,metric,word,score
Copy of Methane Biocatalysis - Selecting the Right Microbe.pdf,Count,phosphate,26.0
Copy of Methane Biocatalysis - Selecting the Right Microbe.pdf,Count,biocatalysis,25.0
Copy of Methane Biocatalysis - Selecting the Right Microbe.pdf,Count,collection,23.0
Copy of Methane Biocatalysis - Selecting the Right Microbe.pdf,Count,culture collection,23.0
Copy of Methane Biocatalysis - Selecting the Right Microbe.pdf,Count,methane biocatalysis,23.0
Copy of Methane Biocatalysis - Selecting the Right Microbe.pdf,Count,methanol,23.0
Copy of Methane Biocatalysis - Selecting the Right Microbe.pdf,Count,mxa,23.0
Copy of Methane Biocatalysis - Selecting the Right Microbe.pdf,Count,oxygen,23.0
Copy of Methane Biocatalysis - Selecting the Right Microbe.pdf,Count,production,23.0
Copy of Methane Biocatalysis - Selecting the Right Microbe.pdf,Count,assimilation,22.0
Copy of Methane Biocatalysis - Selecting the Right Microbe.pdf,Count,isolate,22.0
Copy of Methane Biocatalysis - Selecting the Right Microbe.pdf,Count,mol,22.0
Copy of Nguyen et al. 2021.pdf,TFIDF,al,0.29803472845161577
Copy of Nguyen et al. 2021.pdf,TFIDF,et,0.2612727355148525
Copy of Nguyen et al. 2021.pdf,TFIDF,et al,0.2612727355148525
Copy of Nguyen et al. 2021.pdf,TFIDF,methanotroph,0.22105516287203616
Copy of Nguyen et al. 2021.pdf,TFIDF,type ii,0.2150808104400147
Copy of Nguyen et al. 2021.pdf,TFIDF,coa,0.207739476757423
Copy of Nguyen et al. 2021.pdf,TFIDF,type,0.1988012874151198
Copy of Nguyen et al. 2021.pdf,TFIDF,ii methanotroph,0.18292426835566236
Copy of Nguyen et al. 2021.pdf,TFIDF,ii,0.17466928902082557
Copy of Nguyen et al. 2021.pdf,TFIDF,methane,0.1743919155451172
Copy of Nguyen et al. 2021.pdf,TFIDF,phb,0.1385466618200402
Copy of Nguyen et al. 2021.pdf,TFIDF,production,0.12867673191446435
Copy of Nguyen et al. 2021.pdf,TFIDF,lee,0.1186432906556551
Copy of Nguyen et al. 2021.pdf,TFIDF,lysine,0.11542051448159904
Copy of Nguyen et al. 2021.pdf,TFIDF,trichosporium,0.10646269814010301
Copy of Nguyen et al. 2021.pdf,TFIDF,nguyen,0.10382606369217354
Copy of Nguyen et al. 2021.pdf,TFIDF,pathway,0.10376775684759675
Copy of Nguyen et al. 2021.pdf,TFIDF,nguyen et,0.09440017408100142
Copy of Nguyen et al. 2021.pdf,TFIDF,metabolic,0.0892331980600196
Copy of Nguyen et al. 2021.pdf,TFIDF,cadaverine,0.08434576058270699
Copy of Nguyen et al. 2021.pdf,TFIDF,emc,0.08434576058270699
Copy of Nguyen et al. 2021.pdf,TFIDF,methylocystis,0.08030821537565666
Copy of Nguyen et al. 2021.pdf,TFIDF,methanol,0.07770206488483183
Copy of Nguyen et al. 2021.pdf,TFIDF,bordel et,0.07546725946873782
Copy of Nguyen et al. 2021.pdf,TFIDF,acetyl coa,0.07387839710687068
Copy of Nguyen et al. 2021.pdf,TFIDF,murrell,0.06995444616513127
Copy of Nguyen et al. 2021.pdf,TFIDF,hp,0.06952745697778948
Copy of Nguyen et al. 2021.pdf,TFIDF,acetyl,0.06920262946875655
Copy of Nguyen et al. 2021.pdf,TFIDF,bordel,0.06905795954189525
Copy of Nguyen et al. 2021.pdf,TFIDF,ams,0.06658875835476867
Copy of Nguyen et al. 2021.pdf,TFIDF,tca,0.06560506156480049
Copy of Nguyen et al. 2021.pdf,TFIDF,kalyuzhnaya,0.06413386223807699
Copy of Nguyen et al. 2021.pdf,TFIDF,microbiol,0.06361473792029468
Copy of Nguyen et al. 2021.pdf,TFIDF,sp,0.06293843016542976
Copy of Nguyen et al. 2021.pdf,TFIDF,metabolic engineering,0.05955287207821435
Copy of Nguyen et al. 2021.pdf,TFIDF,flux,0.05869926561061096
Copy of Nguyen et al. 2021.pdf,TFIDF,kim,0.058039592813062583
Copy of Nguyen et al. 2021.pdf,TFIDF,methylocystis sp,0.05771605572153091
Copy of Nguyen et al. 2021.pdf,TFIDF,emc pathway,0.05771025724079952
Copy of Nguyen et al. 2021.pdf,TFIDF,cycle,0.05628081727327281
Copy of Nguyen et al. 2021.pdf,Count,al,227.0
Copy of Nguyen et al. 2021.pdf,Count,et,199.0
Copy of Nguyen et al. 2021.pdf,Count,et al,199.0
Copy of Nguyen et al. 2021.pdf,Count,methanotroph,149.0
Copy of Nguyen et al. 2021.pdf,Count,type,134.0
Copy of Nguyen et al. 2021.pdf,Count,methane,125.0
Copy of Nguyen et al. 2021.pdf,Count,ii,106.0
Copy of Nguyen et al. 2021.pdf,Count,type ii,104.0
Copy of Nguyen et al. 2021.pdf,Count,production,100.0
Copy of Nguyen et al. 2021.pdf,Count,ii methanotroph,82.0
Copy of Nguyen et al. 2021.pdf,Count,lee,72.0
Copy of Nguyen et al. 2021.pdf,Count,trichosporium,66.0
Copy of Nguyen et al. 2021.pdf,Count,coa,63.0
Copy of Nguyen et al. 2021.pdf,Count,pathway,59.0
Copy of Nguyen et al. 2021.pdf,Count,methanol,58.0
Copy of Nguyen et al. 2021.pdf,Count,phb,54.0
Copy of Nguyen et al. 2021.pdf,Count,metabolic,53.0
Copy of Nguyen et al. 2021.pdf,Count,microbiol,42.0
Copy of Nguyen et al. 2021.pdf,Count,engineering,38.0
Copy of Nguyen et al. 2021.pdf,Count,nguyen,38.0
Copy of Nguyen et al. 2021.pdf,Count,acid,36.0
Copy of Nguyen et al. 2021.pdf,Count,methylocystis,36.0
Copy of Nguyen et al. 2021.pdf,Count,sp,35.0
Copy of Nguyen et al. 2021.pdf,Count,strain,34.0
Copy of Nguyen et al. 2021.pdf,Count,kim,33.0
Copy of Nguyen et al. 2021.pdf,Count,murrell,33.0
Copy of Nguyen et al. 2021.pdf,Count,cycle,32.0
Copy of Nguyen et al. 2021.pdf,Count,nitrogen,32.0
Copy of Nguyen et al. 2021.pdf,Count,methylosinus,30.0
Copy of Nguyen et al. 2021.pdf,Count,conversion,29.0
Copy of Nguyen et al. 2021.pdf,Count,biotechnol,28.0
Copy of Nguyen et al. 2021.pdf,Count,kalyuzhnaya,28.0
Copy of Nguyen et al. 2021.pdf,Count,carbon,27.0
Copy of Nguyen et al. 2021.pdf,Count,methanotrophic,27.0
Copy of Nguyen et al. 2021.pdf,Count,lysine,26.0
Copy of Nguyen et al. 2021.pdf,Count,metabolic engineering,26.0
Copy of Nguyen et al. 2021.pdf,Count,growth,25.0
Copy of Nguyen et al. 2021.pdf,Count,methylosinus trichosporium,24.0
Copy of Nguyen et al. 2021.pdf,Count,nguyen et,23.0
Copy of Nguyen et al. 2021.pdf,Count,product,23.0
Copy of Oh et al. 2019.pdf,TFIDF,ethane,0.5014034615197431
Copy of Oh et al. 2019.pdf,TFIDF,ethanol,0.46518836096668637
Copy of Oh et al. 2019.pdf,TFIDF,ethane ethanol,0.23564129180421262
Copy of Oh et al. 2019.pdf,TFIDF,ethanol production,0.19116361114683164
Copy of Oh et al. 2019.pdf,TFIDF,bioethanol,0.14867326792378238
Copy of Oh et al. 2019.pdf,TFIDF,edta,0.11441282064781978
Copy of Oh et al. 2019.pdf,TFIDF,cell,0.11389297581626946
Copy of Oh et al. 2019.pdf,TFIDF,production,0.11081478728069463
Copy of Oh et al. 2019.pdf,TFIDF,methane,0.11013502861416692
Copy of Oh et al. 2019.pdf,TFIDF,mdh,0.10558681866755794
Copy of Oh et al. 2019.pdf,TFIDF,mm,0.10137987881447771
Copy of Oh et al. 2019.pdf,TFIDF,ethanol concentration,0.09196980918903783
Copy of Oh et al. 2019.pdf,TFIDF,biocatalyst,0.0900145350816819
Copy of Oh et al. 2019.pdf,TFIDF,mm edta,0.08316135240323416
Copy of Oh et al. 2019.pdf,TFIDF,figure,0.07919011400066844
Copy of Oh et al. 2019.pdf,TFIDF,conversion,0.07834233925016913
Copy of Oh et al. 2019.pdf,TFIDF,conversion ethane,0.07433663396189119
Copy of Oh et al. 2019.pdf,TFIDF,methanotroph,0.07098058655403823
Copy of Oh et al. 2019.pdf,TFIDF,trichosporium,0.0694578333850822
Copy of Oh et al. 2019.pdf,TFIDF,formate,0.06884259727536804
Copy of Oh et al. 2019.pdf,TFIDF,reaction,0.06674850219040421
Copy of Oh et al. 2019.pdf,TFIDF,inhibitor,0.066010651122221
Copy of Oh et al. 2019.pdf,TFIDF,dcw,0.06540045150257519
Copy of Oh et al. 2019.pdf,TFIDF,methanol,0.0640958271166384
Copy of Oh et al. 2019.pdf,TFIDF,titer,0.06310498458579634
Copy of Oh et al. 2019.pdf,TFIDF,bioconversion,0.05720641032390989
Copy of Oh et al. 2019.pdf,TFIDF,phosphate,0.056784469243230586
Copy of Oh et al. 2019.pdf,TFIDF,mdh inhibitor,0.05629858860464244
Copy of Oh et al. 2019.pdf,TFIDF,acetaldehyde,0.05521686151257179
Copy of Oh et al. 2019.pdf,TFIDF,cytochrome,0.05521686151257179
Copy of Oh et al. 2019.pdf,TFIDF,molecule,0.05336452748335149
Copy of Oh et al. 2019.pdf,TFIDF,acetaldehyde acetate,0.05309759568706513
Copy of Oh et al. 2019.pdf,TFIDF,molecules,0.05309759568706513
Copy of Oh et al. 2019.pdf,TFIDF,lee,0.051244732869985994
Copy of Oh et al. 2019.pdf,TFIDF,ethanol acetaldehyde,0.0490919357925443
Copy of Oh et al. 2019.pdf,TFIDF,methylomonas sp,0.049009091040874496
Copy of Oh et al. 2019.pdf,TFIDF,pmmo,0.04715046508730072
Copy of Oh et al. 2019.pdf,TFIDF,alkane,0.045038870883713944
Copy of Oh et al. 2019.pdf,TFIDF,maximum,0.04336092781306507
Copy of Oh et al. 2019.pdf,TFIDF,sodium formate,0.04269162198668119
Copy of Oh et al. 2019.pdf,Count,ethanol,101.0
Copy of Oh et al. 2019.pdf,Count,ethane,69.0
Copy of Oh et al. 2019.pdf,Count,cell,37.0
Copy of Oh et al. 2019.pdf,Count,production,36.0
Copy of Oh et al. 2019.pdf,Count,methane,33.0
Copy of Oh et al. 2019.pdf,Count,mm,31.0
Copy of Oh et al. 2019.pdf,Count,ethane ethanol,24.0
Copy of Oh et al. 2019.pdf,Count,mdh,24.0
Copy of Oh et al. 2019.pdf,Count,conversion,23.0
Copy of Oh et al. 2019.pdf,Count,edta,22.0
Copy of Oh et al. 2019.pdf,Count,ethanol production,22.0
Copy of Oh et al. 2019.pdf,Count,biocatalyst,20.0
Copy of Oh et al. 2019.pdf,Count,methanol,20.0
Copy of Oh et al. 2019.pdf,Count,methanotroph,20.0
Copy of Oh et al. 2019.pdf,Count,reaction,20.0
Copy of Oh et al. 2019.pdf,Count,formate,19.0
Copy of Oh et al. 2019.pdf,Count,figure,18.0
Copy of Oh et al. 2019.pdf,Count,trichosporium,18.0
Copy of Oh et al. 2019.pdf,Count,phosphate,16.0
Copy of Oh et al. 2019.pdf,Count,bioethanol,14.0
Copy of Oh et al. 2019.pdf,Count,inhibitor,14.0
Copy of Oh et al. 2019.pdf,Count,energy,13.0
Copy of Oh et al. 2019.pdf,Count,lee,13.0
Copy of Oh et al. 2019.pdf,Count,oxidation,12.0
Copy of Oh et al. 2019.pdf,Count,bioconversion,11.0
Copy of Oh et al. 2019.pdf,Count,effect,11.0
Copy of Oh et al. 2019.pdf,Count,maximum,11.0
Copy of Oh et al. 2019.pdf,Count,mm edta,11.0
Copy of Oh et al. 2019.pdf,Count,mmo,11.0
Copy of Oh et al. 2019.pdf,Count,phase,11.0
Copy of Oh et al. 2019.pdf,Count,batch,10.0
Copy of Oh et al. 2019.pdf,Count,ethanol concentration,10.0
Copy of Oh et al. 2019.pdf,Count,mdh inhibitor,10.0
Copy of Oh et al. 2019.pdf,Count,molecule,10.0
Copy of Oh et al. 2019.pdf,Count,ph,10.0
Copy of Oh et al. 2019.pdf,Count,pmmo,10.0
Copy of Oh et al. 2019.pdf,Count,dcw,9.0
Copy of Oh et al. 2019.pdf,Count,growth,9.0
Copy of Oh et al. 2019.pdf,Count,liquid,9.0
Copy of Oh et al. 2019.pdf,Count,methanotrophic,9.0
Copy of Park et al. 1991.pdf,TFIDF,cell,0.3513216406950214
Copy of Park et al. 1991.pdf,TFIDF,growth,0.2204429243053958
Copy of Park et al. 1991.pdf,TFIDF,wt,0.19110243271085836
Copy of Park et al. 1991.pdf,TFIDF,cell wt,0.17305307094348749
Copy of Park et al. 1991.pdf,TFIDF,nitrate,0.16659538246213454
Copy of Park et al. 1991.pdf,TFIDF,smmo,0.1592589510633317
Copy of Park et al. 1991.pdf,TFIDF,culture,0.1546549153105672
Copy of Park et al. 1991.pdf,TFIDF,smmo activity,0.1455225157194905
Copy of Park et al. 1991.pdf,TFIDF,bioreactor,0.14180337613803984
Copy of Park et al. 1991.pdf,TFIDF,growth rate,0.13942590544802866
Copy of Park et al. 1991.pdf,TFIDF,cell density,0.13898086260265813
Copy of Park et al. 1991.pdf,TFIDF,activity,0.13828274317105263
Copy of Park et al. 1991.pdf,TFIDF,culture medium,0.12416164120244327
Copy of Park et al. 1991.pdf,TFIDF,pmol,0.12201677117628387
Copy of Park et al. 1991.pdf,TFIDF,propene,0.12161063899781896
Copy of Park et al. 1991.pdf,TFIDF,flask,0.11653093980243784
Copy of Park et al. 1991.pdf,TFIDF,dry cell,0.11332134981558756
Copy of Park et al. 1991.pdf,TFIDF,nitrate concentration,0.11281187817810936
Copy of Park et al. 1991.pdf,TFIDF,cell growth,0.11096277625309042
Copy of Park et al. 1991.pdf,TFIDF,rate,0.11066682724622737
Copy of Park et al. 1991.pdf,TFIDF,shake flask,0.107560120314406
Copy of Park et al. 1991.pdf,TFIDF,cu,0.1056720084755083
Copy of Park et al. 1991.pdf,TFIDF,fe,0.10342930317943472
Copy of Park et al. 1991.pdf,TFIDF,dry,0.09918491358566035
Copy of Park et al. 1991.pdf,TFIDF,density,0.09786682664765914
Copy of Park et al. 1991.pdf,TFIDF,coz,0.09761341694102711
Copy of Park et al. 1991.pdf,TFIDF,figure,0.09435825742849718
Copy of Park et al. 1991.pdf,TFIDF,final cell,0.08947896552927484
Copy of Park et al. 1991.pdf,TFIDF,mmo,0.0827618473048281
Copy of Park et al. 1991.pdf,TFIDF,shake,0.07766577616030895
Copy of Park et al. 1991.pdf,TFIDF,mm,0.07765603015303715
Copy of Park et al. 1991.pdf,TFIDF,chloroform,0.07520791878540625
Copy of Park et al. 1991.pdf,TFIDF,phosphate,0.07340011998574436
Copy of Park et al. 1991.pdf,TFIDF,mmo activity,0.06845495614495026
Copy of Park et al. 1991.pdf,TFIDF,cell smmo,0.06768712690686562
Copy of Park et al. 1991.pdf,TFIDF,medium nitrate,0.06768712690686562
Copy of Park et al. 1991.pdf,TFIDF,spectronic,0.06768712690686562
Copy of Park et al. 1991.pdf,TFIDF,effect,0.06513086399932148
Copy of Park et al. 1991.pdf,TFIDF,bioreactor cell,0.06507561129401807
Copy of Park et al. 1991.pdf,TFIDF,ph,0.06261860068123139
Copy of Park et al. 1991.pdf,Count,cell,149.0
Copy of Park et al. 1991.pdf,Count,growth,88.0
Copy of Park et al. 1991.pdf,Count,culture,63.0
Copy of Park et al. 1991.pdf,Count,nitrate,54.0
Copy of Park et al. 1991.pdf,Count,activity,53.0
Copy of Park et al. 1991.pdf,Count,bioreactor,49.0
Copy of Park et al. 1991.pdf,Count,rate,46.0
Copy of Park et al. 1991.pdf,Count,smmo,41.0
Copy of Park et al. 1991.pdf,Count,density,36.0
Copy of Park et al. 1991.pdf,Count,dry,35.0
Copy of Park et al. 1991.pdf,Count,growth rate,35.0
Copy of Park et al. 1991.pdf,Count,cell density,34.0
Copy of Park et al. 1991.pdf,Count,wt,33.0
Copy of Park et al. 1991.pdf,Count,mm,31.0
Copy of Park et al. 1991.pdf,Count,cell growth,30.0
Copy of Park et al. 1991.pdf,Count,flask,30.0
Copy of Park et al. 1991.pdf,Count,culture medium,28.0
Copy of Park et al. 1991.pdf,Count,figure,28.0
Copy of Park et al. 1991.pdf,Count,mmo,28.0
Copy of Park et al. 1991.pdf,Count,dry cell,27.0
Copy of Park et al. 1991.pdf,Count,phosphate,27.0
Copy of Park et al. 1991.pdf,Count,cell wt,26.0
Copy of Park et al. 1991.pdf,Count,effect,26.0
Copy of Park et al. 1991.pdf,Count,level,25.0
Copy of Park et al. 1991.pdf,Count,time,25.0
Copy of Park et al. 1991.pdf,Count,ph,24.0
Copy of Park et al. 1991.pdf,Count,smmo activity,23.0
Copy of Park et al. 1991.pdf,Count,fe,22.0
Copy of Park et al. 1991.pdf,Count,batch,21.0
Copy of Park et al. 1991.pdf,Count,propene,21.0
Copy of Park et al. 1991.pdf,Count,methane,19.0
Copy of Park et al. 1991.pdf,Count,min,19.0
Copy of Park et al. 1991.pdf,Count,shake,19.0
Copy of Park et al. 1991.pdf,Count,add,18.0
Copy of Park et al. 1991.pdf,Count,final,17.0
Copy of Park et al. 1991.pdf,Count,shake flask,17.0
Copy of Park et al. 1991.pdf,Count,decrease,16.0
Copy of Park et al. 1991.pdf,Count,trichosporium,16.0
Copy of Park et al. 1991.pdf,Count,cu,15.0
Copy of Park et al. 1991.pdf,Count,mixture,15.0
Copy of Patel et al. 2023.pdf,TFIDF,np,0.34647316169500486
Copy of Patel et al. 2023.pdf,TFIDF,polymeric,0.34208782231756846
Copy of Patel et al. 2023.pdf,TFIDF,methanol,0.3041239084640376
Copy of Patel et al. 2023.pdf,TFIDF,matrix,0.2804134527226412
Copy of Patel et al. 2023.pdf,TFIDF,methanol production,0.2327347999544485
Copy of Patel et al. 2023.pdf,TFIDF,encapsulate,0.22239687629726718
Copy of Patel et al. 2023.pdf,TFIDF,production,0.18495389757339203
Copy of Patel et al. 2023.pdf,TFIDF,crossref,0.17217952096364045
Copy of Patel et al. 2023.pdf,TFIDF,encapsulate cell,0.14472946328820205
Copy of Patel et al. 2023.pdf,TFIDF,stellata,0.14294040256292617
Copy of Patel et al. 2023.pdf,TFIDF,cell,0.13944936721803367
Copy of Patel et al. 2023.pdf,TFIDF,biogas,0.13783806211932273
Copy of Patel et al. 2023.pdf,TFIDF,mmol,0.13715559932074506
Copy of Patel et al. 2023.pdf,TFIDF,simulated biogas,0.13514518291006722
Copy of Patel et al. 2023.pdf,TFIDF,encapsulation,0.13165563393953728
Copy of Patel et al. 2023.pdf,TFIDF,simulated,0.12892572538972008
Copy of Patel et al. 2023.pdf,TFIDF,methanotroph,0.11508433887120169
Copy of Patel et al. 2023.pdf,TFIDF,free,0.1148758688986322
Copy of Patel et al. 2023.pdf,TFIDF,cu,0.10087205017056507
Copy of Patel et al. 2023.pdf,TFIDF,free cell,0.09453397255726942
Copy of Patel et al. 2023.pdf,TFIDF,figure,0.08811411420875406
Copy of Patel et al. 2023.pdf,TFIDF,production mmol,0.07455760229998287
Copy of Patel et al. 2023.pdf,TFIDF,polymer,0.07024355265291599
Copy of Patel et al. 2023.pdf,TFIDF,activity,0.0682206284443742
Copy of Patel et al. 2023.pdf,TFIDF,feed,0.06589105289167985
Copy of Patel et al. 2023.pdf,TFIDF,accumulation mmol,0.06583334625080371
Copy of Patel et al. 2023.pdf,TFIDF,biogas feed,0.06583334625080371
Copy of Patel et al. 2023.pdf,TFIDF,base,0.06549936514051545
Copy of Patel et al. 2023.pdf,TFIDF,mmo activity,0.06534551458135365
Copy of Patel et al. 2023.pdf,TFIDF,bryophila,0.06128800797765285
Copy of Patel et al. 2023.pdf,TFIDF,accumulation,0.060724003015682086
Copy of Patel et al. 2023.pdf,TFIDF,enhance methanol,0.05908373284829339
Copy of Patel et al. 2023.pdf,TFIDF,residual methanol,0.05908373284829339
Copy of Patel et al. 2023.pdf,TFIDF,inﬂuence,0.05675776106977856
Copy of Patel et al. 2023.pdf,TFIDF,technol crossref,0.05570513913529545
Copy of Patel et al. 2023.pdf,TFIDF,mg ml,0.0526622535758149
Copy of Patel et al. 2023.pdf,TFIDF,incubation,0.05225793919222944
Copy of Patel et al. 2023.pdf,TFIDF,mmo,0.051523396498154496
Copy of Patel et al. 2023.pdf,TFIDF,residual,0.051009237838771
Copy of Patel et al. 2023.pdf,TFIDF,polymers,0.050641035577541314
Copy of Patel et al. 2023.pdf,Count,methanol,199.0
Copy of Patel et al. 2023.pdf,Count,production,126.0
Copy of Patel et al. 2023.pdf,Count,methanol production,116.0
Copy of Patel et al. 2023.pdf,Count,cell,95.0
Copy of Patel et al. 2023.pdf,Count,matrix,87.0
Copy of Patel et al. 2023.pdf,Count,polymeric,78.0
Copy of Patel et al. 2023.pdf,Count,np,74.0
Copy of Patel et al. 2023.pdf,Count,encapsulate,69.0
Copy of Patel et al. 2023.pdf,Count,methanotroph,68.0
Copy of Patel et al. 2023.pdf,Count,mmol,61.0
Copy of Patel et al. 2023.pdf,Count,biogas,57.0
Copy of Patel et al. 2023.pdf,Count,free,56.0
Copy of Patel et al. 2023.pdf,Count,activity,42.0
Copy of Patel et al. 2023.pdf,Count,base,42.0
Copy of Patel et al. 2023.pdf,Count,figure,42.0
Copy of Patel et al. 2023.pdf,Count,simulated,40.0
Copy of Patel et al. 2023.pdf,Count,simulated biogas,39.0
Copy of Patel et al. 2023.pdf,Count,stellata,38.0
Copy of Patel et al. 2023.pdf,Count,encapsulation,35.0
Copy of Patel et al. 2023.pdf,Count,crossref,34.0
Copy of Patel et al. 2023.pdf,Count,accumulation,33.0
Copy of Patel et al. 2023.pdf,Count,encapsulate cell,33.0
Copy of Patel et al. 2023.pdf,Count,feed,30.0
Copy of Patel et al. 2023.pdf,Count,mmo,28.0
Copy of Patel et al. 2023.pdf,Count,mg,26.0
Copy of Patel et al. 2023.pdf,Count,methane,25.0
Copy of Patel et al. 2023.pdf,Count,free cell,24.0
Copy of Patel et al. 2023.pdf,Count,polymer,24.0
Copy of Patel et al. 2023.pdf,Count,cu,23.0
Copy of Patel et al. 2023.pdf,Count,mmo activity,23.0
Copy of Patel et al. 2023.pdf,Count,presence,23.0
Copy of Patel et al. 2023.pdf,Count,growth,22.0
Copy of Patel et al. 2023.pdf,Count,exhibit,21.0
Copy of Patel et al. 2023.pdf,Count,ml,21.0
Copy of Patel et al. 2023.pdf,Count,compare,20.0
Copy of Patel et al. 2023.pdf,Count,incubation,20.0
Copy of Patel et al. 2023.pdf,Count,residual,19.0
Copy of Patel et al. 2023.pdf,Count,oil,18.0
Copy of Patel et al. 2023.pdf,Count,pure,18.0
Copy of Patel et al. 2023.pdf,Count,bryophila,17.0
Copy of Pen et al. 2014.pdf,TFIDF,mbr,0.2845400547554174
Copy of Pen et al. 2014.pdf,TFIDF,methanol,0.19589682557848095
Copy of Pen et al. 2014.pdf,TFIDF,al,0.187412439693891
Copy of Pen et al. 2014.pdf,TFIDF,biocatalyst concentration,0.17147457960783946
Copy of Pen et al. 2014.pdf,TFIDF,rm,0.16228280231125333
Copy of Pen et al. 2014.pdf,TFIDF,methane,0.15786041406827261
Copy of Pen et al. 2014.pdf,TFIDF,vgas,0.15718503130718614
Copy of Pen et al. 2014.pdf,TFIDF,batch reactor,0.15660708848530008
Copy of Pen et al. 2014.pdf,TFIDF,et,0.1417020885490395
Copy of Pen et al. 2014.pdf,TFIDF,et al,0.1417020885490395
Copy of Pen et al. 2014.pdf,TFIDF,reaction medium,0.1377632156931059
Copy of Pen et al. 2014.pdf,TFIDF,vliq,0.13575070885620621
Copy of Pen et al. 2014.pdf,TFIDF,batch,0.1292241686036107
Copy of Pen et al. 2014.pdf,TFIDF,contactor,0.12364403985619302
Copy of Pen et al. 2014.pdf,TFIDF,reactor,0.12074399317954068
Copy of Pen et al. 2014.pdf,TFIDF,ml,0.11171660072523908
Copy of Pen et al. 2014.pdf,TFIDF,volume,0.1107391761555721
Copy of Pen et al. 2014.pdf,TFIDF,oxygen,0.11037897734891745
Copy of Pen et al. 2014.pdf,TFIDF,biohydroxylation,0.11002901010939371
Copy of Pen et al. 2014.pdf,TFIDF,reaction,0.10443073546054958
Copy of Pen et al. 2014.pdf,TFIDF,biocatalyst,0.09825445559781926
